id,date,tweet
801764813005320192,2016-11-24 12:30:02+00:00,"We have to break out of ourselves to encounter others. If we don’t, even we Christians can suffer from division."
801402422044151808,2016-11-23 12:30:01+00:00,"May the Holy Spirit help us to be patient when enduring, and to be humble and simple when advising."
801040037198565376,2016-11-22 12:30:02+00:00,"How much I desire that the years to come will be full of mercy, so that every person can experience the goodness and tenderness of God!"
800745606620844032,2016-11-21 17:00:04+00:00,Let us remember with gratitude the cloistered and monastic religious who pray for the Church and the world.
800383218629410816,2016-11-20 17:00:04+00:00,"We entrust the life of the Church, all humanity, and the entire cosmos to the Lord, asking him to pour out his mercy upon us."
800353013797818373,2016-11-20 15:00:02+00:00,"May the balm of mercy reach everyone, both believers and those far away, as a sign that the Kingdom of God is already present in our midst!"
800254865477767168,2016-11-20 08:30:02+00:00,Today we close the Holy Door thanking God for having granted us this extraordinary time of grace.
800232209970003972,2016-11-20 07:00:01+00:00,"May the Jubilee of Mercy, which concludes today, continue to bear fruit in the hearts and works of believers."
799952871831715844,2016-11-19 12:30:01+00:00,God’s mercy toward us is linked to our mercy toward our neighbour.
799590486822490112,2016-11-18 12:30:02+00:00,"If you want a heart full of love, be merciful!"
799228100789694464,2016-11-17 12:30:02+00:00,It is not enough to experience God’s mercy in one’s life; whoever receives it must also become a sign and instrument for others.
798865710516731904,2016-11-16 12:30:02+00:00,We don’t have to go far or come up with grand projects to be charitable. Often the people closest to us could use our help.
798503319903891456,2016-11-15 12:30:01+00:00,"If every one of us, every day, does a work of mercy, there will be a revolution in the world!"
798140927462100992,2016-11-14 12:30:00+00:00,"In a world which has been damaged by the virus of indifference, the works of mercy are the best antidote."
797778546756354049,2016-11-13 12:30:02+00:00,"If you want to find God, seek him where he is hidden: in the neediest, the sick, the hungry, the imprisoned."
797416154033754113,2016-11-12 12:30:01+00:00,"I am before the Holy Door and I ask: “Lord, help me to thrust open the door of my heart!”."
797053769099792385,2016-11-11 12:30:01+00:00,"Dear Friends, never forget that in our encounter with people in need we meet Jesus himself."
796729132075851776,2016-11-10 15:00:02+00:00,"We should never forget about beauty, which humanity needs so much!"
796332763477471232,2016-11-09 12:45:00+00:00,"May we make God’s merciful love ever more evident in our world through dialogue, mutual acceptance and fraternal cooperation."
795664613295685633,2016-11-07 16:30:01+00:00,"Prophecy is saying that there is something truer, more beautiful, greater, of greater good to which we are all called."
795241833131438082,2016-11-06 12:30:02+00:00,No cell is so isolated that it is shut to the Lord. His love reaches everywhere. I pray that each one may open his heart to this love.
794879443642658818,2016-11-05 12:30:02+00:00,Forgiveness is the essence of the love which can understand mistakes and mend them.
794517053486968832,2016-11-04 12:30:01+00:00,Let us be moved by God’s watchful gaze. The one thing he desires is for us to abide like living branches in his Son Jesus.
794154665323663360,2016-11-03 12:30:01+00:00,"Christian life is a journey, but not a sorrowful journey; it is joyful."
793777182854172672,2016-11-02 11:30:02+00:00,"With faith we visit the graves of our loved ones, where we can also pray for those who no one remembers."
793490295287582721,2016-11-01 16:30:03+00:00,"The Father watches over us, and his gaze of love inspires us to purify our past and to journey towards unity."
793429890196381696,2016-11-01 12:30:01+00:00,"The saints have found the secret of authentic happiness, which lies deep within the soul and has its source in the love of God."
793156838476972033,2016-10-31 18:25:01+00:00,"Christian unity is a priority, because we realize that much more unites us than separates us. https://t.co/QEkTcrgmXn"
793109777685643266,2016-10-31 15:18:00+00:00,"Let us ask the Lord that his word, source of light and life, may help Christians be ever more united."
792705114742087682,2016-10-30 12:30:01+00:00,I ask you to please pray that my journey to Sweden might contribute to the unity of all Christians.
792327628409573380,2016-10-29 11:30:02+00:00,Let us abbandon a language of condemnation and embrace one of mercy.
791965240388886528,2016-10-28 11:30:01+00:00,Let us pray for our brothers and sisters who encounter discrimination and pay a personal price for their fidelity to the Gospel.
791640606044884992,2016-10-27 14:00:03+00:00,The logic behind charity is to be willing to give up everything so that unity and love prevail.
791240463344885760,2016-10-26 11:30:01+00:00,Love is a patient effort by persons who dedicate themselves to listening and drawing closer to others.
790878076662009857,2016-10-25 11:30:01+00:00,Today there is an urgent need for politics and economics to be centered on the service of life.
790153296216334336,2016-10-23 11:30:00+00:00,"We are disciples, but also missionaries, bringing Christ wherever he asks us to be present."
789790911270154240,2016-10-22 11:30:01+00:00,"“Do not be afraid! Open wide the doors for Christ!” – Saint John Paul II, 22 October 1978 https://t.co/WBG5K22Zdi"
789428527275778049,2016-10-21 11:30:02+00:00,"The sick, the poor, as well as the unborn, are all made in the image of God and worthy of the highest respect."
789066138747543552,2016-10-20 11:30:02+00:00,"Let us try always to be united with Jesus, following him especially on the way of the cross."
788703747216211968,2016-10-19 11:30:01+00:00,Holiness is to live by being loving and offering our Christian witness in our everyday lives.
788356458660388865,2016-10-18 12:30:01+00:00,"Lord, come to our aid! Grant us peace, guide our steps in the way of peace. Mary, our Mother, pray for us."
787978973124792320,2016-10-17 11:30:01+00:00,May nothing keep you from growing in friendship with God.
787616583229267969,2016-10-16 11:30:01+00:00,Let us go forward with courage on the path to holiness!
787254195204141056,2016-10-15 11:30:01+00:00,Today St Teresa of Ávila invites us to pray more in order to be closer to God and to improve our lives.
786899365440786432,2016-10-14 12:00:03+00:00,"God never stops wanting our good, even when we sin."
786608689956397056,2016-10-13 16:45:00+00:00,We are living the Gospel when we help the smallest and most vulnerable. #migrants
786578489810030592,2016-10-13 14:45:00+00:00,I entrust all child migrants to the protection of the Holy Family of Nazareth.
786563390865113088,2016-10-13 13:45:00+00:00,No one is a stranger in the Christian community. #migrants
786533192949956608,2016-10-13 11:45:00+00:00,Children have the right to a healthy and secure family environment. #migrants
785804644190740481,2016-10-11 11:30:01+00:00,"To live joyfully we must let go of anger, wrath, violence, and revenge."
785442253435133952,2016-10-10 11:30:00+00:00,Punishment should necessarily include hope! #NoDeathPenalty
785079867398168576,2016-10-09 11:30:01+00:00,"We Christians have a Mother, the same Mother that Jesus had; we have a Father, the same as Jesus. We are not orphans!"
784717476454080512,2016-10-08 11:30:00+00:00,"Our Lady also wants to bring the great gift of Jesus to us all; and with him she brings us his love, his peace, and his joy."
784358863470366721,2016-10-07 11:45:00+00:00,The Rosary is a prayer which always accompanies me. It’s also the prayer of ordinary people and the saints...and a prayer from my heart.
783992707777568769,2016-10-06 11:30:02+00:00,It is by loving that the God-who-is-Love is proclaimed to the world.
783630315579244544,2016-10-05 11:30:01+00:00,"Ecumenical and interreligious dialogue is not a luxury, but something which our world, wounded by conflict and division, increasingly needs."
783335878890364928,2016-10-04 16:00:01+00:00,"Saint Francis, teach us to be instruments of peace which has its source in God. #LaudatoSi"
782905543472013312,2016-10-03 11:30:01+00:00,I entrust to Mary the anxieties and sufferings of those peoples who are innocent victims of conflicts in many parts of the world.
782603555060318208,2016-10-02 15:30:02+00:00,"May the Lord, who creates harmony out of diversity, forever protect this beloved land of the Caucasus."
782588451388620800,2016-10-02 14:30:01+00:00,"Dialogue with others, prayers for all: these are our means to give rise to love where there is hatred, forgiveness where there is offence."
782528054375559168,2016-10-02 10:30:01+00:00,"God changes the world by transforming our hearts. When God finds an open and trusting heart, he can work wonders there."
782241159229898753,2016-10-01 15:30:00+00:00,"The poor and weak are the flesh of Christ, who call upon Christians of every confession."
782150564180271105,2016-10-01 09:30:00+00:00,"God is not known through grand ideas and extensive study, but rather through the littleness of a humble and trusting heart."
781886322264997888,2016-09-30 16:00:00+00:00,"Lord Jesus, cast forth the shadow of your cross over peoples at war: may they learn the way of reconciliation, dialogue and forgiveness."
781759137306779648,2016-09-30 07:34:37+00:00,"Today I leave for Georgia and Azerbaijan. Please accompany me with your prayers so we can sow peace, unity and reconciliation together."
781455988582916097,2016-09-29 11:30:01+00:00,The Lord has entrusted the Archangels with the task of defending humanity.
781093607939846144,2016-09-28 11:30:02+00:00,How beautiful would it be to leave the world a better place than the way we found it.
780731214596636672,2016-09-27 11:30:01+00:00,"Let us promote a sustainable tourism, which stimulates development and encounter with local peoples and avoids every sort of discrimination."
780368832653254657,2016-09-26 11:30:02+00:00,In the brother we help we recognize the face of God which no one sees anymore.
780006466782502916,2016-09-25 11:30:08+00:00,"The world needs concrete signs of solidarity, especially before the temptation of indifference."
779644069005754368,2016-09-24 11:30:05+00:00,"Let us walk together taking care of each other and of Creation, our common home."
779281809959903233,2016-09-23 11:30:36+00:00,God never tires of offering His forgiveness each time we ask for it.
778919357489360896,2016-09-22 11:30:21+00:00,"The more we let ourselves be enveloped by the love of God, the more our lives are renewed."
778557007942946816,2016-09-21 11:30:30+00:00,Dialogue is born when I am capable of recognizing others as a gift of God and accept they have something to tell me.
778247567612141568,2016-09-20 15:00:53+00:00,"Every encounter with the other is a seed which can grow into a flourishing tree, where many will find rest and nourishment."
777832187257163781,2016-09-19 11:30:19+00:00,"Serving is the way that mission is carried out, the only way to be a disciple of Jesus."
777469749319962624,2016-09-18 11:30:07+00:00,"As Christians, we are called to be missionaries of the Gospel."
777107355876020225,2016-09-17 11:30:06+00:00,The concrete sign that we have truly encountered Jesus is the joy that we show in communicating it to others.
776745006488969217,2016-09-16 11:30:15+00:00,Only those who humble themselves before the Lord can experience the greatness of his mercy.
776382637690597376,2016-09-15 11:30:19+00:00,"The Church is called to walk with Jesus on the roads of the world, in order to meet the humanity of today."
776020248445132800,2016-09-14 11:30:19+00:00,The Church’s forgiveness must be every bit as broad as that offered by Jesus on the Cross and by Mary at his feet.
775657835900219392,2016-09-13 11:30:13+00:00,Let us ask for a faith that allows us to have trust in God no matter what the circumstances of life.
775295448265338881,2016-09-12 11:30:13+00:00,Greetings to all the athletes participating in the Paralympics: Sport is an opportunity for growth and friendship.
774933039054934016,2016-09-11 11:30:08+00:00,The Word of God can revive a hardened heart.
774570654720856065,2016-09-10 11:30:09+00:00,Mercy can truly contribute to the building up of a more humane world.
774208316201242624,2016-09-09 11:30:21+00:00,The Lord presents himself each day and knocks at the door of our heart.
773845963664269317,2016-09-08 11:30:29+00:00,To offer today’s world the witness of mercy is a task from which none of us can feel exempted.
773483545561935872,2016-09-07 11:30:22+00:00,God is always moved to compassion whenever we repent.
773121192660045824,2016-09-06 11:30:30+00:00,What a great gift the Lord has given us in teaching us to forgive and in this way to touch the Father’s mercy!
772758808523182080,2016-09-05 11:30:31+00:00,"The one who builds on God builds on rock, because he is always faithful, even if we sometimes lack faith."
772396413258903552,2016-09-04 11:30:30+00:00,Let us carry Mother Teresa’s smile in our hearts and give it to those whom we meet along our journey. https://t.co/YNGkhd9Z6m
772071910188298240,2016-09-03 14:01:02+00:00,Let us imitate Mother Teresa who made works of mercy the guide of her life and the path towards holiness.
771671624814727168,2016-09-02 11:30:26+00:00,Charity means to draw close to the periphery of existence of the men and women we encounter every day.
771309172033892353,2016-09-01 11:30:11+00:00,God gave us the earth “to till and to keep” in a balanced and respectful way.
770946868066988032,2016-08-31 11:30:31+00:00,Serving with love and tenderness those who are in need helps us to grow in humanity.
770222073482399745,2016-08-29 11:30:27+00:00,May God’s mercy towards us move us to be merciful towards our neighbors.
769859606617083905,2016-08-28 11:30:08+00:00,"An easy prayer to say every day: “Lord, I am a sinner: come with your mercy”."
769497222396256256,2016-08-27 11:30:09+00:00,May a powerful gust of holiness sweep through all the Americas during the Extraordinary Jubilee of Mercy!
769145309003862016,2016-08-26 12:11:46+00:00,Consoling those who suffer we are able to help build a better world.
768047732409765888,2016-08-23 11:30:23+00:00,"New forms of slavery such as human and organ trafficking, forced labour, and prostitution are true crimes against humanity."
767322884200996865,2016-08-21 11:30:06+00:00,Mercy does not just mean being a “good person” nor is it mere sentimentality. It is the measure of our authenticity as disciples of Jesus.
766598133836939264,2016-08-19 11:30:12+00:00,"Where there is love, there is also understanding and forgiveness."
766258533721452545,2016-08-18 13:00:45+00:00,"Never abbandon prayer, even when it seems pointless to pray."
765873432458240002,2016-08-17 11:30:30+00:00,Through the cross we can touch God’s mercy and be touched by that mercy!
765148831604363266,2016-08-15 11:31:11+00:00,I entrust you to the maternal care of our Mother who lives in the glory of God and is always by our side on our life’s journey.
764786217187618821,2016-08-14 11:30:17+00:00,"We ask Mary, our Mother, to help us to pray with a humble heart."
764423839174438913,2016-08-13 11:30:20+00:00,May people see the Gospel in our lives: in our generous and faithful love for Christ and our brothers and sisters.
764061489493794816,2016-08-12 11:30:29+00:00,In Confession we encounter the merciful embrace of the Father. His love always forgives.
763336908931944451,2016-08-10 11:31:15+00:00,A society made up of different cultures must seek unity in respect.
762974231764140032,2016-08-09 11:30:06+00:00,We ask for respect for indigenous peoples whose very identity and existence are threatened.
762611973993275393,2016-08-08 11:30:37+00:00,"When there is dialogue in the family, tensions are easily resolved."
762249448567083009,2016-08-07 11:30:05+00:00,"We oppose hatred and destruction with goodness. We live in societies of different cultures and religions, but we are brothers and sisters."
761530983208226816,2016-08-05 11:55:09+00:00,Good luck to the athletes at #Rio2016! May you always be messengers of goodwill and true sporting spirit.
761231980562296832,2016-08-04 16:07:01+00:00,God’s forgiveness knows no limits...God looks at the heart that seeks forgiveness. #Assisi #Porziuncola
760445227106574336,2016-08-02 12:00:45+00:00,"The secret to joy: never suppress positive curiosity; get involved, because life is meant to be lived."
759761817295917058,2016-07-31 14:45:07+00:00,"A huge “thank you”, dear young people! St John Paul II rejoiced in Heaven, and will help you bring the joy of the Gospel wherever you go."
759746711912800256,2016-07-31 13:45:06+00:00,Jesus speaks to you every day. Let His Gospel become yours and let Him be your “navigator” on life’s journey!
759731615442411520,2016-07-31 12:45:06+00:00,"God counts on you for who you are, not for what you have. You are valuable in His eyes and your value is priceless."
759716499367956481,2016-07-31 11:45:02+00:00,"God love us as we are: no sin, fault or mistake can make Him change His mind."
759490018645639169,2016-07-30 20:45:05+00:00,Jesus is calling you to leave your mark on life: one that transforms your own life and the lives of others.
759482468114141184,2016-07-30 20:15:05+00:00,God is inviting you to dream: He wants to show you that you can make the world a different place.
759478710210662401,2016-07-30 20:00:09+00:00,We have come into the world in order to leave a mark.
759388157976522752,2016-07-30 14:00:20+00:00,"Jesus seeks hearts that are open and tender toward the weak; hearts that are not hard, but docile and transparent."
759373018900549632,2016-07-30 13:00:10+00:00,Jesus wants truly consecrated hearts that live by His forgiveness and share it compassionately with their brothers and sisters.
759316659597250560,2016-07-30 09:16:13+00:00,"""I desire mercy, not sacrifice"". 
Francis. 30/7/2016.  
Sanctuary of Divine Mercy."
759116339508154370,2016-07-29 20:00:13+00:00,"Dear young people, this evening the Lord renews His invitation to take the lead in serving others."
759101265271926784,2016-07-29 19:00:19+00:00,"Let us embrace the Cross. Jesus embraces the nakedness, hunger, thirst, loneliness, suffering and death of all men and women of all time."
759083409419427840,2016-07-29 17:49:22+00:00,Anyone who performs works of mercy is not afraid of death.
759040887615725569,2016-07-29 15:00:24+00:00,"How I wish that we, as Christians, could be close to the sick the same way Jesus was: in silence, with a caress and in prayer."
758739016845893637,2016-07-28 19:00:52+00:00,"Jesus Christ encourages us to lift up our eyes and to dream lofty dreams. During these days of the WYD, Jesus wants to enter our homes."
758723974188498944,2016-07-28 18:01:06+00:00,"A merciful heart has the courage to leave comforts behind and to encounter others, embracing everyone."
758640955540897792,2016-07-28 12:31:13+00:00,The Lord loves to participate in the events of our daily lives and to walk with us.
758625872693690368,2016-07-28 11:31:17+00:00,"The Lord is amongst us and takes care of us, without deciding for us."
758263246025428994,2016-07-27 11:30:20+00:00,"Let's live WYD in Krakow together! 
#Krakow2016 
https://t.co/6DnrZQxCua"
757900823082827777,2016-07-26 11:30:11+00:00,"Dear young people, stay united in prayer so that this WYD may be rich with spiritual fruits. See you tomorrow! 
#Krakow2016"
757613929556082688,2016-07-25 16:30:11+00:00,"Dear young people, let us offer the world a mosaic of many races, cultures and peoples united in the name of Jesus! 
#Krakow2016"
757561417579061248,2016-07-25 13:01:31+00:00,"Dear young people, I bless your journey towards Krakow: may it be a pilgrimage of faith and fraternity. 
#Krakow2016"
754631784617299968,2016-07-17 11:00:12+00:00,Let us remember the elderly and the sick who in the summer months are often more alone and can be in difficulty.
753914609078185989,2016-07-15 11:30:24+00:00,I pray for the victims of the attack in Nice and their families. I ask God to convert the hearts of the violent blinded by hate.
752095057700790272,2016-07-10 11:00:09+00:00,"Vacations offer a time to rest and to restore the spirit, especially through a more quiet reading of the Gospels."
751008068901543937,2016-07-07 11:00:51+00:00,"During this month my audiences are suspended, but I do not stop praying for you, while I ask that you please pray for me!"
750313453487697920,2016-07-05 13:00:42+00:00,"Let’s join forces, at all levels, to ensure that peace in beloved Syria is possible! #peacepossible4Syria"
749935935115055104,2016-07-04 12:00:34+00:00,The summertime offers many people an occasion for rest. It’s also a favorable time to take care of our human relationships.
749573436637261824,2016-07-03 12:00:08+00:00,Loving and forgiving as God loves and forgives. This is a programme of life that can know no interruptions or exceptions.
749211087615037441,2016-07-02 12:00:17+00:00,"True joy which is experienced in the family is not something random and fortuitous, but normal and ongoing."
748848973159411714,2016-07-01 12:01:22+00:00,In the world of work today it is essential to educate and follow the luminous and demanding path of honesty.
748486376090275841,2016-06-30 12:00:32+00:00,This Jubilee of mercy is a time of reconciliation for everyone.
748123940086657024,2016-06-29 12:00:21+00:00,"Today the Lord repeats to all pastors: follow me despite the difficulties, follow me by proclaiming the Gospel to all."
747761626112090112,2016-06-28 12:00:39+00:00,"If God is present in our life, the joy of bringing the Gospel will be our strength and our happiness."
747384122520199169,2016-06-27 11:00:35+00:00,Jesus looks for us and invites us to make room in the inner reaches of our heart. Do we realize it?
747082108821069824,2016-06-26 15:00:29+00:00,"I am happy to have visited Armenia, the first nation to accept Christianity as its religion, and I thank all for the welcome. #PopeInArmenia"
747006574376292354,2016-06-26 10:00:20+00:00,May the Armenian Church walk in peace and may the communion between us be complete. #PopeInArmenia
746753601293299712,2016-06-25 17:15:07+00:00,"The sufferings of the Armenians are our own, they are the sufferings of the members of Christ’s Mystical Body. #PopeInArmenia"
746364837899337728,2016-06-24 15:30:18+00:00,The commitment to full unity and cooperation among all the Lord’s disciples is like a radiant light in a dark night. #PopeInArmenia
745934469496856576,2016-06-23 11:00:10+00:00,Please accompany me with your prayers during my apostolic journey to Armenia.
745572080087793664,2016-06-22 11:00:10+00:00,"Being Christian involves joining one’s own life, in all its aspects, to the person of Jesus and, through Him, to the Father."
745209840021057537,2016-06-21 11:00:45+00:00,"People are the primary artisans of their own development, the first in charge!"
744847284555243520,2016-06-20 11:00:05+00:00,"We are all on a journey to the common house of heaven, where we will be able to admire with joyful wonder the mystery of the universe."
744424520530812929,2016-06-19 07:00:11+00:00,Let us join in prayer with our Orthodox brothers and sisters for the Holy and Great Council of the Orthodox Church opening today in Crete.
744122565195501569,2016-06-18 11:00:19+00:00,"More than a scientific question, the universe is a joyful mystery that speaks of God’s boundless love for us."
743760181805219840,2016-06-17 11:00:20+00:00,"In prayer let us experience the compassion of God, full of merciful love."
743397848553644033,2016-06-16 11:00:33+00:00,"Even in the worst situation of life, God waits for me, God wants to embrace me, God expects me."
743035358623850502,2016-06-15 11:00:09+00:00,"Dear elderly friends, God does not abandon you; he is with you! With his help you are and you continue to be the memory for your people."
742673041348386816,2016-06-14 11:00:25+00:00,The future of society requires the fruitful encounter between young and old.
742310739730272256,2016-06-13 11:00:46+00:00,I invite all of the institutions of the world to give a voice to all of those who suffer silently from hunger. #ZeroHunger
741895326601117697,2016-06-12 07:30:04+00:00,"Dear sick people, entrust yourselves to the Spirit who will not fail you with the consoling light of his presence."
741585828355284992,2016-06-11 11:00:14+00:00,Do not tire of asking in prayer for the Lord’s help especially in difficulty.
741223564154527745,2016-06-10 11:00:43+00:00,"The tenderness of God is present in the lives of all those who attend the sick and understand their needs, with eyes full of love."
740891260056002560,2016-06-09 13:00:16+00:00,"We need to recognize the fundamental values of our common humanity, values in the name of which we can and must cooperate."
740528971893215233,2016-06-08 13:00:39+00:00,"Let us protect the oceans, part of the “global commons”, vital for our water supply and the variety of living creatures!"
740136261252349953,2016-06-07 11:00:10+00:00,"In this age lacking in social friendship, our first task is that of building community."
739773945373564928,2016-06-06 11:00:27+00:00,We need to discover the gifts of each person: may communities transmit their own values and be open to the experiences of others.
739351075069661186,2016-06-05 07:00:07+00:00,"The Saints are not supermen, nor were they born perfect. When they recognized God’s love, they followed it and served others."
739049113128337408,2016-06-04 11:00:14+00:00,"Let us hear the cry of the victims and those suffering, no family without a home, no child without a childhood."
738687040737280001,2016-06-03 11:01:29+00:00,"Our priestly life is given over in service, in closeness to the People of God, with the joy of those who hear the Lord."
738271501485383680,2016-06-02 07:30:17+00:00,Let us pray together for the Jubilee for Priests from 1-3 June. Visit https://t.co/VJWI1IiNkv
737969628438089730,2016-06-01 11:30:44+00:00,"When disciples of Christ are transparent in heart and sensitive in life, they bring the Lord’s light to the places where they live and work."
737599551029137408,2016-05-31 11:00:11+00:00,I join spiritually all those taking part in special devotions to the Blessed Virgin Mary on this last day of the month of May.
737237245015379969,2016-05-30 11:00:31+00:00,"We are stewards, not masters of our earth. Each of us has a personal responsibility to care for the precious gift of God’s creation."
736814377941094400,2016-05-29 07:00:11+00:00,"By receiving the Eucharist we are nourished of the Body and Blood of Jesus, and by entering us, Jesus joins us to his Body!"
736512413105676288,2016-05-28 11:00:17+00:00,"Remain steadfast in the journey of faith, with firm hope in the Lord. This is the secret of our journey!"
736149985083850752,2016-05-27 11:00:08+00:00,Mary is an icon of how the Church must offer forgiveness to those who seek it.
735787619771027457,2016-05-26 11:00:13+00:00,"Jesus gives himself to us in the Eucharist, offering himself as spiritual food that sustains our life."
735425222145253376,2016-05-25 11:00:11+00:00,"With the weapons of love, God has defeated selfishness and death. His son Jesus is the door of mercy wide open to all."
735062850511601666,2016-05-24 11:00:15+00:00,God can fill our hearts with his love and help us continue our journey together towards the land of freedom and life.
734700446762164225,2016-05-23 11:00:11+00:00,"In a broken world, to communicate with mercy means to help create closeness between the children of God."
734277674424635393,2016-05-22 07:00:14+00:00,The feast of the Most Holy Trinity renews our mission of living in communion with God and all people on the model of the divine communion.
733975674872946690,2016-05-21 11:00:12+00:00,"Each one of us can be a bridge of encounter between diverse cultures and religions, a way to rediscover our common humanity."
733613409367785472,2016-05-20 11:00:41+00:00,The firm commitment for human rights springs from an awareness of the unique and supreme value of each person.
733251117266522112,2016-05-19 11:01:04+00:00,Loving and forgiving are tangible and visible signs that faith has transformed our hearts.
732903619469533188,2016-05-18 12:00:14+00:00,"The Jubilee is the party to which Jesus invites us all, without excluding anyone."
732541245952663552,2016-05-17 12:00:17+00:00,"The world needs the courage, hope, faith and perseverance of Christ’s followers."
732178841616023552,2016-05-16 12:00:13+00:00,The gift of the Holy Spirit has been bestowed in abundance so that we may live lives of genuine faith and active charity.
731740965677862912,2016-05-15 07:00:15+00:00,"Come, Holy Spirit! Free us from being closed in on ourselves and instill in us the joy of proclaiming the Gospel."
731469184501059586,2016-05-14 13:00:18+00:00,"To communicate with mercy means to help create a healthy, free and fraternal closeness among the children of God."
731106966064365569,2016-05-13 13:00:58+00:00,"If our hearts and actions are inspired by charity, by divine love, then our communication will be touched by God’s own power."
730729516830588928,2016-05-12 12:01:07+00:00,"Dear Religious: wake up the world! Be witnesses to a different way of thinking, acting and living!"
730367037717938179,2016-05-11 12:00:46+00:00,"What we say and how we say it, our every word and gesture, ought to express God’s compassion, tenderness and forgiveness for all."
730019769483583489,2016-05-10 13:00:50+00:00,May today's challenges become forces for unity to overcome our fears and build together a better future for Europe and the world.
729657311749230592,2016-05-09 13:00:34+00:00,"Jesus, ascended into heaven, is now in the lordship of God, present in every space and time, close to each one of us."
729204227763933185,2016-05-08 07:00:10+00:00,https://t.co/4zZ1x4NjtH https://t.co/UvLvya5OGE
728932440035598336,2016-05-07 13:00:11+00:00,"Love, by its nature, is communication; it leads to openness and sharing. #ComMisericordia50"
728539864774279168,2016-05-06 11:00:14+00:00,Christ is our greatest joy; he is always at our side and will never let us down.
728132257358094336,2016-05-05 08:00:32+00:00,"The Lord consoles us. We are all called to comfort our brothers and sisters, to testify that God alone can eliminate the causes of tragedies"
727830322306387971,2016-05-04 12:00:45+00:00,"May the challenges in the ecumenical journey encourage us to know each other better, pray together and unite in works of charity."
727452801811419136,2016-05-03 11:00:38+00:00,"Jesus Christ, the incarnation of God’s mercy, out of love for us, died on the cross, and out of love he rose again from the dead."
727090280864731136,2016-05-02 11:00:06+00:00,"There is the grave problem of labour, because of the high rate of young adults unemployed, but also for the issue of the dignity of work."
726682605978943496,2016-05-01 08:00:09+00:00,I address a cordial greeting to the faithful of the Eastern Churches who are celebrating Holy Pascha today. Χριστὸς ἀνέστη!
726365535781298176,2016-04-30 11:00:13+00:00,Work is proper to the human person and expresses the dignity of being created in the image of God.
726003163895980032,2016-04-29 11:00:17+00:00,"Jesus conquered evil at the root: he is the Door of Salvation, open wide so that each person may find mercy."
725640898487275520,2016-04-28 11:00:46+00:00,"Before the spiritual and moral abysses of mankind, only God’s infinite mercy can bring us salvation."
725278498550472704,2016-04-27 11:00:43+00:00,Christian hope is a gift that God gives us if we come out of ourselves and open our hearts to him.
724931186582126592,2016-04-26 12:00:38+00:00,Let us break open our sealed tombs to the Lord – each of us knows what they are – so that he may enter and grant us life.
724553602946097153,2016-04-25 11:00:15+00:00,"All are called to love and cherish family life, for families are not a problem; they are first 
and foremost an opportunity."
724145888826814464,2016-04-24 08:00:08+00:00,"Dear Young People, with the grace of God you can become authentic and courageous Christians, witnesses to love and peace."
723828860547026944,2016-04-23 11:00:23+00:00,"Dear Young Friends, your names are written in heaven in the merciful heart of the Father. Be brave and go against the tide!"
723466438007099394,2016-04-22 11:00:14+00:00,"A true ecological approach knows how to safeguard the environment and justice, hearing the cry of the earth and the cry of the poor."
723104138511310848,2016-04-21 11:00:35+00:00,"Climate change represents one of the principal challenges facing humanity today, and the response requires the solidarity of all."
722741631921688577,2016-04-20 11:00:07+00:00,"To form a family is to be a part of God’s dream, to join him in building a world where no one will feel alone."
722379247650611201,2016-04-19 11:00:08+00:00,The royal road to peace is to see others not as enemies to be opposed but as brothers and sisters to be embraced.
722032072433356800,2016-04-18 12:00:35+00:00,We pray for the earthquake victims in Ecuador and Japan. May God and all our brothers and sisters give them help and support.
721609184035274752,2016-04-17 08:00:10+00:00,"Each vocation in the Church has its origin in the compassionate gaze of Jesus, who forgives us and calls us to follow Him."
721337407635742720,2016-04-16 14:00:14+00:00,Today is Benedict XVI’s birthday. Let us remember him in our prayers and thank God for giving him to the Church and the world.
721201476467499008,2016-04-16 05:00:05+00:00,"Refugees are not numbers, they are people who have faces, names, stories, and need to be treated as such."
720929688839786496,2016-04-15 11:00:06+00:00,"In the darkest hours of a family’s life, union with Jesus can help avoid a breakup."
720567291973271552,2016-04-14 11:00:04+00:00,Love is the only light which can constantly illuminate a world grown dim.
720159631851409409,2016-04-13 08:00:10+00:00,"The Lord’s presence dwells in families, with all their daily troubles and struggles, joys and hopes."
719948229622702085,2016-04-12 18:00:08+00:00,"The way of the Church is not to condemn anyone for ever, it is to pour out the balm of God’s mercy."
719902941356789762,2016-04-12 15:00:11+00:00,The Church must pattern her behavior after the Son of God who went out to everyone without exception.
719857669889138691,2016-04-12 12:00:17+00:00,"To understand, forgive, accompany and integrate. That is the mindset which should prevail in the Church."
719827449949761537,2016-04-12 10:00:12+00:00,It is essential that children see that prayer is something truly important for their parents.
719797253100077056,2016-04-12 08:00:12+00:00,"The home is the place where we learn to appreciate the beauty of the faith, to pray and serve our neighbor."
719585868399251457,2016-04-11 18:00:14+00:00,"The family is where we first learn to listen and share, to be patient and show respect, to help one another."
719540612303749120,2016-04-11 15:00:25+00:00,Children are a wonderful gift from God and a joy for parents.
719495320543997952,2016-04-11 12:00:26+00:00,Fidelity has to do with patience. Its joys and sacrifices bear fruit as the years go by.
719465092123766785,2016-04-11 10:00:19+00:00,To know how to forgive and feel forgiven is a basic experience in family life.
